ticket_subject,ticket_body,origin,status,priority,reporter_id,lat,lng
"Rodent Sighting at 1308 Prospect Place, Brooklyn (unique_key: 67076834)","I am writing to report a rat sighting at my apartment building, located at 1308 Prospect Place in Brooklyn. I have seen rodents in the vicinity of the building on multiple occasions, and I am concerned about the potential health risks and property damage they may cause. The building is a 3+ family apartment building, and I believe it is essential to address this issue promptly to prevent further infestation. I would appreciate it if someone could investigate and take necessary actions to eliminate the rodents and prevent future occurrences.",web form,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.6733689965109,-73.93291432587323
Clogged Catch Basin Causing Flooding on Bay Ridge Parkway (unique_key: 67075358),"I am reporting a clogged catch basin located at 586 Bay Ridge Parkway in Brooklyn, which is causing flooding in the surrounding area. The catch basin is completely blocked, and as a result, water is accumulating on the sidewalk and street, posing a hazard to pedestrians and vehicles. I am concerned that if this issue is not addressed, it may lead to more severe problems, such as property damage or accidents. I would appreciate it if someone could investigate and clear the catch basin as soon as possible to prevent further flooding.",phone,awaiting response,high,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.6283914459987,-74.02084093968996
Missed Bulky Trash Collection on Coney Island Avenue (unique_key: 67079607),"I am reporting a missed bulky trash collection at my address, 1454 Coney Island Avenue in Brooklyn. The trash was placed on the street for collection, but it was not picked up on the scheduled day. I am concerned that the trash will accumulate and become a nuisance, and I would appreciate it if the city could send a crew to collect it as soon as possible. The trash consists of large household items that were properly prepared for bulky collection.",phone,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.621836079111425,-73.96462971608898
Dirty Condition on Manhattan Avenue Sidewalk (unique_key: 67081011),"I am reporting a dirty condition on the sidewalk in front of 277 Manhattan Avenue in Brooklyn. There is a significant amount of trash scattered on the sidewalk, creating an unsanitary environment for pedestrians. I am concerned about the impact this is having on the cleanliness and aesthetic of our neighborhood. I would appreciate it if this issue could be addressed as soon as possible to maintain the beauty and hygiene of our community.",phone,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.71325458612315,-73.9458996732926
Dead Bird on Sidewalk at 346 Wilcox Street (unique_key: 67079648),"I am reporting a dead bird on the sidewalk in front of 346 Wilcox Street on Staten Island. The bird appears to have been there for some time and is starting to decompose, creating an unpleasant smell and potentially attracting pests. I am concerned about the health and safety implications of leaving the carcass on the sidewalk, and I kindly request that it be removed as soon as possible. I would appreciate it if someone could dispatch a crew to collect the bird and clean the area.",web form,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.624531747673764,-74.15864504064791
Excessive Helicopter Noise at 340 West 93rd Street (unique_key: 67085246),"I am writing to report a persistent noise issue caused by helicopters flying low over my residence at 340 West 93rd Street in Manhattan. The constant whirring and humming of the helicopters is disrupting my daily activities and causing a significant disturbance to my peaceful enjoyment of my home. The noise is particularly loud and frequent during evening hours, making it difficult for me to relax and sleep. I would appreciate it if the city could look into this matter and take necessary steps to mitigate the noise pollution.",web form,awaiting response,low,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.79362533952816,-73.97535496046923
"Dirty Water Complaint at 155 West 21 Street, Manhattan (unique_key: 67076875)","I am writing to report a concern about the water quality at my residence, located at 155 West 21 Street in Manhattan. The water coming out of my faucets is dirty and discolored, which is causing me to worry about its safety for drinking and other uses. I have noticed this issue for the past few days and it seems to be persistent, so I would appreciate it if someone could investigate and resolve this matter as soon as possible. I would like to request that the water system be checked and cleaned to ensure the water is safe for consumption.",phone,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.7422682944716,-73.99525450688317
Unsecured Trash and Recycling on Malta Street (unique_key: 67078285),"I am reporting an issue with unsecured trash and recycling on Malta Street in Brooklyn. The trash and recycling bins at 13 Malta Street are not properly closed or secured, causing litter to spill out onto the sidewalk and street. This is not only an eyesore, but it also attracts pests and creates an unpleasant environment for residents and pedestrians. I kindly request that the city address this issue and ensure that the waste is properly secured.",phone,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.659946981837585,-73.89595142959939
Dim Street Light in Queens (unique_key: 67078602),"I am reporting a street light issue in my neighborhood in Queens where one of the lamps is not shining as brightly as it should be. The light in question appears to be dim, which is causing visibility concerns for both pedestrians and drivers, especially at night. I am worried that this could lead to safety issues if not addressed promptly. I would appreciate it if someone could investigate and replace the lamp if necessary to restore proper lighting to the area.",web form,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.69690416374395,-73.76883328593046
Malfunctioning Traffic Signal Controller in the Bronx (unique_key: 67074188),"I am writing to report a issue with a traffic signal controller in the Bronx that is causing disruptions to the flow of traffic. The controller appears to be malfunctioning, resulting in inconsistent and unpredictable signal timings. As a frequent driver in the area, I have noticed that this issue has been ongoing for several days and is causing frustration for commuters. I kindly request that the necessary repairs be made to ensure the safe and efficient movement of traffic in the area.",web form,awaiting response,high,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.81674690654858,-73.92903056795662
Dirty Condition on Sidewalk at 2151 Broadway (unique_key: 67078223),"I am reporting a dirty condition on the sidewalk at 2151 Broadway in Manhattan. There is a significant amount of trash scattered on the sidewalk, creating an unsanitary and unpleasant environment for pedestrians. The trash appears to have been accumulating for some time and is in need of immediate attention to maintain the cleanliness and aesthetic of the area. I would appreciate it if the city could send someone to clean up the trash as soon as possible.",text,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.781439826156365,-73.98118018196605
